company_id,name
5add8615-963b-47fc-bd21-056c0f15b3fa,"Micron Technology, Inc."
94c9c2b2-1787-44e6-92d1-978f685b7877,TSUBAKIMOTO CHAIN CO.
df6d5e3d-5ce0-4993-8350-d2aac669f1ef,SHARP KABUSHIKI KAISHA
dc464ce5-6683-41bb-962c-b0388c69bdb1,"DONGGUAN IUTOO TECHNOLOGY CO., LTD"
06703f6c-38ef-4b6d-b76b-e026b47b50e1,"Univation Technologies, LLC"
b57d047b-b635-4fcc-9e47-1bad8fd9b340,SUBARU CORPORATION
66f4d6b4-b4ef-4e9b-ad07-0bb9a0e808d0,Unknown
4cdb53c1-65e9-4811-b0df-fa78e2f0be43,"MENICON CO., LTD."
2228e2b6-5895-41b0-8d45-d5b5de6ed205,"Acclarent, Inc."
127f0e80-3c19-4cef-9593-0375e184329d,Alcatel-Lucent USA Inc.
6342e541-a73e-41f3-8931-58789be23dd1,Caterpillar Tractor Co.
3b69273e-33fe-4878-a611-84cc6eeb760e,"HOLOGIC, INC."
5ecfc1d1-cc54-4e55-aa5e-63e252800ced,MARIMILS OY
83e80df6-45e1-45fe-a9c2-8cfccae719d1,Continental Teves AG & Co. OHG
3ceff6ff-e104-45e0-add6-2c268222cc4e,AISIN SEIKI KABUSHIKI KAISHA
6c1c27ce-dc1f-4884-8f9d-94ecf95cc4d4,"Viratec Thin Films, Inc."
6538b167-d9c2-4df3-a580-6a017e24c7f6,TARKETT GDL S.A.
73d577f9-bc84-445e-b682-ca1f6e9a9999,Microbox Dr. Welp KG
b6b5bd05-e895-4b4a-9ac4-624e2c7a0181,JAPAN TOBACCO INC.
b0c389ad-f8a8-4bef-ae6a-f77f50fd53d3,BlackBerry Limited
61d52265-4aea-4f20-b743-c4a9faef6860,Canon Kabushiki Kaisha
6e826f67-387f-44da-8a3b-3b24a9bdd7d9,"Iris International, Inc."
3e5cae88-ed9d-4912-8c9d-de81d98a05f6,Apple Inc.
194f9e08-412a-437a-af82-f5d68aa5acee,Doxa AB
de7adc31-96f3-48c0-8382-12192728e534,"TightDB, Inc."
cf4da630-d78e-4761-89a4-20c6736ac290,Mitsubishi Electric Corporation
10f1fe4b-2e37-46d9-aac8-e1fb484b61a5,Chartered Semiconductor Manufacturing LTD
056c1ef4-0603-4fb5-9529-ce2afdda57f2,Sparta Biopharma Inc.
4bcaf7ea-fd0d-4979-811e-62e86e2f0193,"TOPPAN PRINTING CO., LTD."
5add8615-963b-47fc-bd21-056c0f15b3fa,"Micron Technology, Inc."
01e44ec8-ecb9-4e5a-b0dc-7a862dade004,Wincor Nixdorf International GmbH
f1880e9e-fbaf-4d8a-8679-13a2272d67a2,CENTRE LEON BERARD
579266d1-ed45-484c-be5a-e213eb45a57e,SUDHAUS GMBH & CO. KG
d28dbe5d-9678-4499-aa4c-2e14661a044c,HYUNDAI MOTOR COMPANY
fde582c4-77ba-4466-91eb-19ed0eb06b6b,Eaton Corporation
2e650f10-656c-4c00-a46d-0bb0dc18a1bd,ARRIS Enterprises LLC
10c1544e-0f89-4a4f-b293-abc6938ae9f6,Becton Dickinson France
ae748956-f9d5-46b6-b64e-557a9c78ee45,"TONG HSING ELECTRONIC INDUSTRIES, LTD."
ea46cf78-147e-4cde-931e-0e0a0fef4540,Ausimont S.p.A.
bb7e5a8f-2c56-4a14-8b19-2c204b94a583,"Sumitomo Electric Industries, Ltd."
f405694e-be8a-4085-960e-3821682c02c3,Photonetics
3bf20bf5-4b2b-475c-a806-3ea076debb09,Ben Franklin Patent Holding LLC
1aecc21c-0e3b-40d0-8e13-462d34b7bce7,"LG Display Co., Ltd."
b389eef7-eb93-4e6e-8c56-59e2f2004742,Pioneer Electronic Corporation
f0f6a1f8-5825-444f-a40c-badddf898879,Orica International Pte Ltd
88fd8931-7511-4f22-a57f-59e5c1291a2e,RESEARCH INSTITUTE OF INNOVATIVE TECHNOLOGY FOR THE EARTH
2edda3a2-5f47-4e6f-8e50-f96bb88c7b77,"TAIWAN FULGENT ENTERPRISE CO., LTD."
2acd4fac-f30b-4d35-80d6-916beb94dc3c,Westinghouse Electric Company LLC
b304ee0d-9604-4521-8ccf-846f67d35164,"SEIKOH GIKEN CO., LTD."
bf11d39e-6bf5-4ee3-b6ab-66318896a8e3,ABBOTT DIABETES CARE INC.
3c6b1357-c8fd-43ba-bfc3-cc3f44cee9b0,"Huawei Technologies Co., Ltd."
ef1f0c3a-7026-4a1f-a24a-41097cd7bc44,"The Yokohama Rubber Co., LTD."
22ad9e1d-c44b-4e11-89f2-997e20c83031,HEXCEL COMPOSITES LIMITED
9f2fa901-5d81-4b39-af99-a62fd8112d07,HELMHOLTZ-ZENTRUM BERLIN FÜR MATERIALIEN UND ENERGIE GMBH
aaf75701-dee3-443e-a40e-d53017b6a4b7,Teletech Pty Ltd
c65df695-1358-47f0-be48-9e59276a31ca,Infineon Technologies AG
5a37f891-b902-403a-8b12-97ef1f39ef57,"Zoox, Inc."
082d7133-c821-4c75-bff2-cbc8f419ce99,Cadila Healthcare Ltd.
c9398d69-5dbb-4b06-b9ea-757038ca0ea3,FUJITSU LIMITED
b127b8b7-b21b-4e0a-ba5d-c38acde1c22f,Boehringer Ingelheim GmbH
ae69e967-6390-4b61-b4f1-22e22b484854,BorgWarner Inc.
3c6b1357-c8fd-43ba-bfc3-cc3f44cee9b0,"Huawei Technologies Co., Ltd."
0e082e18-1a96-494c-a77e-3ff5a43f5406,Fluxwerx Illumination Inc.
ce183c1e-e412-4ff6-a1ae-09854da030a1,"MICROSOFT TECHNOLOGY LICENSING, LLC"
c0e149f3-584f-4c25-bd18-a9d1bb78573f,"Oracle America, Inc."
efb418b5-240b-4d64-9623-a996781e8c95,"Thermo Fisher Scientific (Shanghai) Instruments Co., Ltd."
d1d96a91-c5e6-4090-ba39-4af2494eb35c,"SAMSUNG ELECTRONICS CO., LTD."
8366363e-6d46-4efd-b1d3-08af3f173303,Dragon Screed LLC
a1503aa4-50da-4493-aef3-515c3f0dbd66,"MURATA MANUFACTURING CO., LTD."
14734f22-3f3e-4f13-ba28-9021785c133d,Linde GmbH
ca7d25cf-bfa2-490f-98df-5e2d77ec0ce5,Magnavox Government and Industrial Electronics Company
c8e1566e-29e8-444b-975c-80cc7e191594,Akya (Holdings) Limited
450d21f0-9b29-4a33-9f42-57aa578d9288,TRW Limited
b96c2294-68a9-4d23-923c-18c34b551e51,KYOCERA Document Solutions Inc.
fe2c2db0-bb0e-44cf-9057-004c0d122eba,Differential Dynamics Corporation
a55cd5aa-8357-46c8-8645-4823a7fb6349,Dr. Ing. h.c. F. Porsche AG
d012f7bd-7815-49f4-a2c3-9f6a8b1189b3,"Enanta Pharmaceuticals, Inc."
37416244-a0b3-4bea-94e8-2b7452be46e3,"Alcatel Network Systems, Inc."
6e80a706-ca3c-437b-8a9c-aae8b5efba57,International Business Machines Corporation
67e72468-e5c8-4231-a228-75adcff506ad,TEAC CORPORATION
00f9c4c7-1deb-480a-a652-4cb9a2039e4c,"SAM BU FINE CHEMICAL CO., LTD."
9f45b3d0-ebb6-486a-8d7c-ce3111ff8191,BASF SE
24a85893-4ec5-4904-a179-ad87aada9278,"CARBONXT, INC."
1ea5509f-9a6a-4c8e-b533-e830e513fe1d,A.C.M.A. S.p.A
39a326aa-d614-4484-ae03-566c7c51c582,Coretronic Corporation
d1d96a91-c5e6-4090-ba39-4af2494eb35c,"SAMSUNG ELECTRONICS CO., LTD."
99454dd5-517a-47c2-a24f-64faafbea7f9,Polymer Engineering GmbH
4a1b546e-859a-4cb1-a332-ac391e9ea7e7,Data General Corporation
494274fc-47b0-4d78-b370-dd38581bc693,Nokia
c55ada15-ced6-4da7-8dd4-f5590ffc7c0d,INSTITUT FRANCAIS DU PETROLE
5fac279a-2711-40fe-9a4f-03facffaf2cb,Kolbenschmidt Aktiengesellschaft
14734f22-3f3e-4f13-ba28-9021785c133d,Linde GmbH
56726576-7145-4168-8e2c-4026fb3d8aca,TEIJIN LIMITED
7fdb9c58-b40b-4feb-9f6b-be71ec19180d,"BIOSURFIT, S.A."
14b4b170-d226-444e-bcb4-00f57566e4f4,IMEC
677fc4b6-6113-4640-9481-dab3a395be10,ASTRIUM GMBH
ff102693-d28a-454f-877c-77233ccb8fe8,MANN+HUMMEL GmbH
7f5ef1b6-7056-4828-8692-ea0d12b6f2b2,Creo Dynamics AB
e8c33901-1915-4a23-97d1-56f17fa71c80,Carben Semicon Limited
85dec8fb-9c88-445a-a7e3-2a5b1cd695b6,"Poking Industrial Company, Limited"
f45608e0-e746-4532-9baa-3e1dd064da97,Ampex Corporation
53465aac-f310-44f7-98aa-f90414be5063,BAYER HEALTHCARE LLC
b98760ef-226b-4e58-9a9c-2a000436c164,Battelle Memorial Institute
555a0665-77c0-48ed-86b4-0ed2cac47e11,Go North Group AB
d78a2214-afa9-4c87-8a51-a58447f56df6,Chevron Research Company
ee06c18e-e970-446c-9d14-2a0093f4ed3d,"Flash Comm, Inc."
efd2d42a-9faf-4c64-b194-5b0dc29cfa8e,TOYOTA JIDOSHA KABUSHIKI KAISHA
bab5f42a-e3d2-41de-a119-500a8f8496ad,"ALPS ELECTRIC CO., LTD."
435c6a89-41c3-4df7-94fe-a7fdf978f3fe,"Victor Company of Japan, Ltd."
474f1f98-33b5-44bc-9cd7-2d8b6db0d216,"Secure Payment Systems, Inc."
3c6b1357-c8fd-43ba-bfc3-cc3f44cee9b0,"Huawei Technologies Co., Ltd."
d7a9b8ad-b8af-4ac4-815b-f8a2c0b4b1d8,Fujikura Ltd.
fa4c2c5d-fa60-499c-857a-9199b34661e6,ABORRA AG
73bd8e0b-434c-45c5-abdb-5972176ebb3a,"Fishing Chaos, Inc."
aa6f9ca7-44a4-4032-b0e8-3572dac9efea,GE Aviation Systems Limited
ebee0c13-0ac1-4ecb-8f30-fb949c0313c9,HALTON OY
d71bc2ee-5e7a-4aa4-8fa7-f258b4c3c2f9,"SANYO ELECTRIC CO., LTD."
7463dde5-aa11-403c-ac02-9286332525ad,L.E. Jones Company
b33739c7-59db-405e-9f19-a127ea4bd844,"Aushon Biosystems, Inc."
e736e54f-4268-499d-bb87-6514dd58716d,"Applied Materials, Inc."
809024e2-eda7-438d-87b5-486bb0f55d3a,"Chunghwa Picture Tubes, LTD."
60b159d5-131c-419c-8e1b-6f64d0ece885,Sirius Satellite Radio Inc.
330b2168-607f-4a19-aaa3-ecb71b43b3ad,Case Packaging Sales Europe BV
5a08d41d-4860-4f26-821f-88bc62677d1f,"T-Mobile USA, Inc."
ab90c44f-d500-4b2e-bd7e-e30b9b202a4f,"Genentech, Inc."
b8f4a73a-df61-4b9a-9d36-dbd88683891f,"DAINIPPON SCREEN MFG. CO., LTD."
2990770e-4c22-4129-b365-15bd95b30adb,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.
61d52265-4aea-4f20-b743-c4a9faef6860,Canon Kabushiki Kaisha
812d7a90-9b0e-416d-a16b-4dd4b1c48e4d,Avago Technologies ECBU IP (Singapore) Pte. Ltd.
cf4da630-d78e-4761-89a4-20c6736ac290,Mitsubishi Electric Corporation
f2175016-0e7c-4de9-acdd-6f671f95ffb7,Sire Analytical Systems SRL
74958cb6-93db-4bd8-95c0-0907c1727c01,International Development LLC
4ab8d0c1-2c68-454d-99c9-e5d769d3591e,UNIVERSITA' DEGLI STUDI DI MILANO
db2f8223-431a-444a-9156-9405b9834570,Konica Corporation
a79a93a6-edd3-457b-873d-513cfbe024d6,M.K. International Ltd.
b392fd34-2394-446d-a782-9a840a7a7250,2INNOVATE LLC
0dd7d46d-147c-4289-b612-808b688ad582,"DAIWA SEIKO CO., LTD."
2acd4fac-f30b-4d35-80d6-916beb94dc3c,Westinghouse Electric Company LLC
ce79ba84-4f8d-4d9a-8fb4-72c3ad1ff348,Tokyo Shibaura Electric
1af63945-7360-48de-959e-6603d2a3997e,KANAZAWA UNIVERSITY
c09f49d8-9286-4733-89ee-79dbd6a081b7,"AMAZON TECHNOLOGIES, INC."
6914b179-862e-4f10-85c8-c4eb40f95b3d,MAZDA MOTOR CORPORATION
ae7f63e8-4cb5-4bbc-9578-e6847a5cbdf3,Daimler-Benz AG
1af17d1f-cdb5-4ff6-b3ed-d6c369699b39,CCL Systems Limited
667c91e5-9b55-445c-ab95-95de1af35266,Maschinenfabrik Hennecke GmbH
de2862a8-06a7-4fee-9ea3-751b0b19614c,Imagination Technologies Limited
cf4da630-d78e-4761-89a4-20c6736ac290,Mitsubishi Electric Corporation
2f758ce6-0357-4f98-b8fd-f0d3e4056655,"Berger, Jenson & Nicholson Limited"
fde582c4-77ba-4466-91eb-19ed0eb06b6b,Eaton Corporation
c9daacd8-98da-47ce-bbd3-225395690aa1,Continental Oil Company
cc86c79b-2cea-45c2-8adf-605850b35908,"NingBo New Beam Digital Electronic Technology CO., LTD"
f71249de-0cfb-488f-8a27-f3861dc2d67b,LG ELECTRONICS INC.
cf4da630-d78e-4761-89a4-20c6736ac290,Mitsubishi Electric Corporation
6d7492d2-021a-4787-b00c-df3d74072610,"OrsoBio, Inc."
3db39a17-04d1-4474-9eba-01ebfcd8c4f3,"NeuroNexus Technologies, Inc."
714097fa-ce2f-4aa1-b649-0247f2b4ae20,"Stolle Machinery Company, LLC"
af1c1db8-dc03-4036-a732-d81d2ad09c0c,SONY GROUP CORPORATION
f13d265a-d51e-41c1-b504-3d9c5d1183d5,Teledyne McCormick Selph
dd278cbc-265e-4348-9680-3d3e475f9a8b,PRATT & WHITNEY CANADA CORP.
97634027-1edd-4d0e-9d61-74d0c136eb8a,METAL INDUSTRIES RESEARCH & DEVELOPMENT CENTRE
3d27f6b4-15f0-43d2-86ce-bac155c0b13b,"NuriInternational Co., Ltd."
3b680640-b8d3-4a04-b672-318d000407ea,ILLINOIS TOOL WORKS INC.
7431e391-f111-45a9-8f5f-dc6d1f704a04,The Regents of the University of Colorado
c5cdf113-8124-4baa-9286-7b3a0bd173a9,De Groot en Slot B.V.
25343055-ddbf-40b3-9de3-93263092d929,Emil Schenker AG
6e80a706-ca3c-437b-8a9c-aae8b5efba57,International Business Machines Corporation
afa0d2d7-65ec-4753-a7ce-46ebb9e407b8,GE Precision Healthcare LLC
d54488c1-67a4-437f-aa86-68d5155e390c,"Fu Zhun Precision Industry (Shen Zhen) Co., Ltd."
0cf831cc-5dfa-49f5-9fc0-78a5f39643b7,Steering Solutions IP Holding Corporation
cc36edf7-bc40-42b2-8893-6ba44cd5eb3b,"LARGAN PRECISION CO., LTD."
5add8615-963b-47fc-bd21-056c0f15b3fa,"Micron Technology, Inc."
3e5cae88-ed9d-4912-8c9d-de81d98a05f6,Apple Inc.
774a0859-8e0a-4bdb-a69e-7a7ee0f25774,British Technology Group Limited
b6235f56-d610-4345-b438-277f133eb272,TEXAS INSTRUMENTS INCORPORATED
33f24431-bf51-40ee-b671-a97a29d471a2,Singing Angels LLC
0b5e8134-0ef4-44d2-bebb-6630be5aee80,"SHENZHEN GIEC DIGITAL CO., LTD"
6e80a706-ca3c-437b-8a9c-aae8b5efba57,International Business Machines Corporation
5f6e9e6a-2073-4b1e-a118-ed08267364cf,l 'Universite catholique de Louvain
de238030-15ab-4764-8c34-1cd3dd99483d,Compaq Computer Corporation
d2b2ece2-c148-46cc-a2b7-4df8e0f0fe88,Greatbatch Ltd.
29ce4473-6f30-4691-8d1e-7ac9c4255620,THE SCRIPPS RESEARCH INSTITUTE
41f7f170-9cb1-4b67-98bb-bad5de48d30f,SEIKO EPSON CORPORATION
a90e9fd0-52e6-43d3-b861-4a87a6e54cb8,Kabushiki Kaisha Toshiba
ef5c3e48-7c70-47c9-8ab9-d815afa077b2,"HMN Technologies Co., Limited"
6e80a706-ca3c-437b-8a9c-aae8b5efba57,International Business Machines Corporation
996d0390-c253-495f-8992-a4a3b1e13e85,"Teradyne, Inc."
815b95fe-c9be-4de3-b191-f663520078e5,Delphi Technologies
ab608f1d-8ddc-4b8b-8ba5-c28c38dc7b91,The Board of Regents of the University of Texas System
e167fdbc-0bfd-4502-8b0e-17864efd238d,PANASONIC HOLDINGS CORPORATION
09ef715f-0212-4ca4-ab5e-42fff5bd7b94,"New Holland North America, Inc."
6b4bd09b-d00e-4bf0-b88d-435af449940d,YISSUM RESEARCH DEVELOPMENT COMPANY OF THE HEBREW UNIVERSITY OF JERUSALEM LTD.
61d52265-4aea-4f20-b743-c4a9faef6860,Canon Kabushiki Kaisha
f7452d6b-7ffe-488b-b0a2-263a598fa0fa,LEONI KABEL GMBH
826b06b0-f2a4-4535-8c3a-0057996fdafe,Bull CP8
5107c8e5-30d1-4d44-a620-4c67ffd9e90e,"Tenaris Coiled Tubes, LLC"
1613fcab-375c-4514-bfdd-c194e97c53f5,Ferring B.V.
e943ffc6-30ec-420e-abe7-65a2485c1e26,ATLAS Material Testing Technology GmbH
ef4d139f-4316-4e22-85ab-57494cb5b9d7,CTF Solar GmbH
1aeaec4d-47d6-47c2-86c9-dea35bf5d170,Lasker Harris
1ef5ff81-9d94-4852-a63f-44f4ae93c592,"Chengdu BOE Optoelectronics Technology Co., Ltd."
17a48918-3e33-4c76-86df-d1200733219f,NUVOTON TECHNOLOGY CORPORATION
d4733f97-7b44-444e-83ea-0a2f6002ca24,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY
04ee278c-7906-4242-a9fc-01f6168665d9,The General Hospital Corporation
e86f5919-2903-402e-813f-17b055ebaa37,"Juntendo University School of Medicine, Division of Nephrology, Department of Internal Medicine"
c7108269-b601-40f6-a538-85ba5e86e40b,HOVIONE INTER LIMITED
89e6437c-aa41-4ee0-b01c-32254fead924,"Longyear TM, Inc."
139bce14-b46f-447c-8e4e-78582810a4e0,Deutsche Texaco Aktiengesellschaft
20c37984-63cf-4ef1-ba4a-83caf3fb0f4e,"Gilead Sciences, Inc."
170a0dd5-617d-4eb0-b526-2f2f600466b8,NUSEED GLOBAL INNOVATION LTD.
d7e2ed1b-9ba8-4b48-99fa-45a39f8460f7,Agfa-Gevaert NV
e799c5d5-e7d9-4acd-8f67-2fadeb1c6899,Kioxia Corporation
c743e7d8-5290-412a-aeeb-edef2348822a,General Electric Company
dab78fab-bef8-4bf2-a8f4-158ab8b203ce,The Solace Company LLC
845db7aa-499c-41d4-8004-576b7333aac5,DENTAL MONITORING
632bde6b-73dc-4ca4-980b-b372461f823b,Life Technologies Corporation
e736e54f-4268-499d-bb87-6514dd58716d,"Applied Materials, Inc."
8bc9c640-4f7a-4f76-b47b-d00201e48f15,United States of America as represented by the Secretary of the Air Force
58065be5-4f50-45e0-b032-2493e1751519,Helvar Oy Ab
faf2d7e8-d1e2-4c05-a205-d28cb430c358,Sun Microsystems Inc.
20494363-4bd6-41fd-8bc2-fbbf8ee19ecf,Novartis Consumer Health S.A.
6a4965fa-73ae-4974-b4a6-85481a1a16c7,RCA Thomson Licensing Corporation
685932f9-d2dc-4314-a56c-b51cd7c493ea,"The Nielsen Company (US), LLC"
a953d1f0-2bdb-4d16-beeb-6ee6f99b66be,"CereVasc, LLC"
e167fdbc-0bfd-4502-8b0e-17864efd238d,PANASONIC HOLDINGS CORPORATION
ab07bb52-d05e-4392-b15b-a4ec734d56d4,Hughes Missile Systems Company
c645ee1f-daa2-4665-83dd-bdf222f59683,Robert Bosch GmbH
c482e588-bd16-47a2-a1cc-4e890a9623e3,CIDRA CORPORATE SERVICES LLC
cf71db5f-a945-4a68-988b-422158db98d7,KYOCERA MITA CORPORATION
0e9a88b9-86dd-43c3-a5d6-a47ef85d222a,Kabushiki Kaisha Hosokawaseisakusho
140a996d-60b7-4efc-8861-b8f5148198a9,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
b3534fbc-e6cc-4137-b729-ea18e5cdeda7,OLYMPUS CORPORATION
cb11d33a-f572-4249-a08e-dad4a4f136c2,Infineon Technologies North America Corp.
75e26cfc-7113-463d-b9e7-b6d7443dbb93,"Spectra Precision Software , Inc."
c645ee1f-daa2-4665-83dd-bdf222f59683,Robert Bosch GmbH
3d1a0c90-480f-4848-8fe9-ae4094b95082,"WaterFurnace International, Inc."
f71249de-0cfb-488f-8a27-f3861dc2d67b,LG ELECTRONICS INC.
c692fd84-e81f-4f68-9ed2-55535e9119ee,"Gyrus ACMI, Inc."
5491322d-78a3-4b97-80d9-600f83ff75a7,NEC CORPORATION
2b9eb614-7653-4f23-8cd5-fc32d89eb3ee,Maytag Corporation
d4bbe783-d9ab-4368-8082-5613da256fd3,Adamis Pharmaceuticals Corporation
72867d62-deb4-4c9e-afc7-b54910be00e2,MAGALDI INDUSTRIE S.R.L.
ff68ac3e-59f6-461b-a4e6-8d75cdf77556,"CAPITAL ONE SERVICES, LLC"
9fd91e9c-d249-42dd-8422-edacff5f9f9b,"Ando Electric Co., Ltd."
d0e7ed33-c26f-41d4-aae2-07fe8432ed79,"Hunter's Manufacturing Company, Inc."
29b941e9-c2ce-4caf-8359-dc75c1d4d278,"TOYOTA MOTOR NORTH AMERICA, INC."
29b7cd79-2fb4-4fab-8649-b5b1ae14db95,FONDATION B-COM
3a391291-64fc-4eb4-81d4-bc2f865d79d3,Seiko Seiki Kabushiki Kaisha
d6bd8e50-cbd9-471f-8997-cb75cfbb6e21,Amoco Corporation
608ade33-b27e-4cef-897e-bf705c2ac541,Potain
edda3751-0276-4ce3-bb48-b37f832c139b,Motoren- und Turbinen-Union Munchen GmbH
1c2b1dc0-e5da-40ff-987e-9b55aa92691a,"Sakae Ringyo Co., Ltd."
fb308a7b-80bc-4334-9db7-cea19a6e15be,Dell Products L.P.
2acd4fac-f30b-4d35-80d6-916beb94dc3c,Westinghouse Electric Company LLC
090f59c8-b48f-43c8-966a-e74ee634304f,SYNTEGON POUCH SYSTEMS AG
6d19e970-7d08-4516-a138-458e97473d19,"LG Semicon Co., Ltd."
af1c1db8-dc03-4036-a732-d81d2ad09c0c,SONY GROUP CORPORATION
72397381-b113-44a5-9cfb-3ec830c73cbf,"Scandvik, Inc."
c94e4533-2f3c-434c-a6ad-29a243bf95ec,"Walmart Apollo, LLC"
3dcde7e7-22b2-472c-96ae-4164083e8f3f,MORPHY RICHARDS LIMITED
998b068d-3ab4-409a-bd51-b7882edb799e,Hepworth Plastics Limited
0d2df065-77e9-4dec-ab3a-de0824b1ec01,Mobay Chemical Corporation
a90e9fd0-52e6-43d3-b861-4a87a6e54cb8,Kabushiki Kaisha Toshiba
154076ba-ad2c-4bbc-83a9-cc436c2b63b1,"Nissan Motor Co., Ltd."
1a1646b5-2636-4f40-9947-14c72a88617a,"Western Electric Company, Inc."
911d7726-baba-4309-a29b-698745a02f6f,Jonan Denki Seiki Ltd.
d1d96a91-c5e6-4090-ba39-4af2494eb35c,"SAMSUNG ELECTRONICS CO., LTD."
d9bfd097-a3e8-424d-9479-61015dd51c68,Pierre Fabre S.A.
138a9855-d77a-45ec-ac01-01da9d939bb6,EASTMAN KODAK COMPANY
e1e90854-b51a-445a-80ed-af60e4990571,FUJTFITM Corporation
449f1352-11dd-4ab5-b084-e67f8b239fa5,"Rockwell Automation Technologies, Inc."
844bd230-e394-4280-a5c5-442564104ddd,Bang & Olufsen A/S
53465aac-f310-44f7-98aa-f90414be5063,BAYER HEALTHCARE LLC
62bde271-e758-412c-a039-2a2972a8186d,Sitronix Technology Corp.
79fc8fdc-db63-40ac-aa87-c79204321461,Masco Corporation of Indiana
cd90e9a0-7faf-4304-96d4-87812dfe2a92,"BIOSEARCH TECHNOLOGIES, INC."
23f54638-a0c0-4757-b251-3852ce1fb9a9,"Cisco Technology, Inc."
970792fb-1079-4ca7-a205-bcdbe5b60275,Novartis AG
1add7998-4806-4709-845a-4a0d9adf5da5,"SHENZHEN WOODY VAPES TECHNOLOGY CO., LTD."
47cd060e-60ce-49ab-8623-caf34f5c3860,Intel Corporation
784b5ac7-b74d-422e-9cc1-922f47801deb,Xerox Corporation
a60f38d2-f2d5-4f86-bd72-5840b4cff1ab,TOSHIBA TEC KABUSHIKI KAISHA
5cbf6cf6-08d1-41e2-aba6-46b689895c03,Microsoft Corporation
7594cf50-e68d-44e2-8d68-7a03c8046778,"Biomet Manufacturing, LLC"
4f16b465-92a1-4a07-ae50-4cb94c43d397,Peking University
af7c9a8f-ca68-409c-a5e7-d608a9dfc169,Metallgesellschaft AG
d4bbd34e-5ad3-4901-b934-787d72c4b3e5,"Shelby Enterprises, Inc."
73cda259-da6b-4795-b56e-88d45f004e99,Wilkinson Sword Limited
0e398ddc-eee6-4d5f-9522-4e7bdf734c15,"Axcelis Technologies, Inc."
d1d96a91-c5e6-4090-ba39-4af2494eb35c,"SAMSUNG ELECTRONICS CO., LTD."
a5f1e566-ed93-4fa7-9280-48ba0be3b606,"CTB, Inc."
77b650d4-c857-4c31-89be-a7203a132bdc,Motoren- und Turbinen-Union Friedrichshafen GmbH
4df2bd18-fbd2-4409-92e8-63fe2f5dee42,"Kulicke and Soffa Industries, Inc."
c9305107-9ff4-4fab-986d-3263c2e6f484,"Eden Rock Communications, LLC"
33f1a829-9b8d-44b8-a486-c3fbf282f96c,Parametric Technology Corporation
dacde206-2b34-4ee2-ba34-35f793a3f89a,A3BC IP
c8b5282e-6ed6-4ac5-adeb-bbc9490e7c84,Casmatic SpA
c09f49d8-9286-4733-89ee-79dbd6a081b7,"AMAZON TECHNOLOGIES, INC."
436105e6-101a-4dac-ba3f-3e5d22e928b4,Toshiba Electric Engineering Corporation
ef11a014-325c-46b0-b79e-fd9ff375cf8f,Texas Gas Transmission Corporation
8a7fca01-61b3-408e-bfb5-f4d27ff6f5de,"FUJI XEROX CO., LTD."
bb7e5a8f-2c56-4a14-8b19-2c204b94a583,"Sumitomo Electric Industries, Ltd."
95285d0e-b7c7-4fd7-9b21-4eb423eedd2e,Clairol Incorporated
6326da5f-8cb5-4e23-8929-4dd62cba64d3,"HITACHI, LTD."
5debfde7-c7d0-46fc-aab4-f2bb78a15235,SCANIA CV
7c9f3af1-c137-41ab-ba95-257626baf577,"Intersect ENT, Inc."
c22b8747-ac4a-4cc9-8a70-a239edd551f1,"Nanomist Systems, LLC"
a074c45a-4fc7-4af9-8e4e-132b0f03128b,Inalfa Industries B.V.
53465aac-f310-44f7-98aa-f90414be5063,BAYER HEALTHCARE LLC
cf3f57a8-b67c-49bc-9b1a-48f3741d8346,Mitel Corporation
a6623e23-5b3d-465e-a228-3c15435af292,UNIVERSITE CLAUDE BERNAD LYON 1
bbef667e-2dff-4db9-8fc8-d20ac7185766,Acushnet Company
efaf5707-27fd-4d4b-8453-19611d223817,"Diamicron, Inc."
72426485-6332-4df3-b878-055103157d00,Massachusetts Institute of Technology
5cc1e184-ea08-4f12-ac67-3f0ce32c5962,Beecham Group
0138fce8-6a34-4dff-9eb4-7e96167a0b02,BRITISH TELECOMMUNICATIONS public limited company
8e1d05df-5036-4200-a0d0-2ebddc898cba,Occidental Chemical Corporation
184145e5-066b-4e73-9721-72b67228040f,Austin Rover Group Limited
3e5cae88-ed9d-4912-8c9d-de81d98a05f6,Apple Inc.
bd5657c1-e50a-4cab-8b39-ff31fdc1a031,Textron Innovations Inc.
54693776-6f4c-4bc1-9879-d3c783dac569,E.I. DU PONT DE NEMOURS AND COMPANY
de86fa1c-a1ca-472c-8a16-c9a6d141334d,DRÄGER SAFETY AG & CO. KGAA
ce183c1e-e412-4ff6-a1ae-09854da030a1,"MICROSOFT TECHNOLOGY LICENSING, LLC"
af1c1db8-dc03-4036-a732-d81d2ad09c0c,SONY GROUP CORPORATION
81e86128-deca-4ce6-abe5-ddafaf75feb9,"Azrak-Hamway International, Inc."
f132ebc9-2219-4b37-abc7-17b539dd9ccb,"The General Electric Company, p.l.c."
2a97570e-df97-4054-a9f0-ad5647af66e7,Passavant-Werke AG
